IDD	Test	Genotype	Rep	Iblock	Row	Column	Surv	DBH	HT
10539	1	G46	1	36	22	10	1	330.2	359.7
10540	1	G53	1	35	21	10	1	508.0	435.9
10541	1	G58	1	35	20	10	1	635.0	493.8
10542	1	G23	1	35	19	10	1	711.2	582.2
10543	1	G02	1	35	18	10	1	330.2	344.4
10544	1	G12	1	35	17	10	1	584.2	438.9
10545	1	G32	1	35	16	10	1	228.6	298.7
10546	1	G37	1	35	15	10	1	254.0	323.1
10547	1	G46	1	34	14	10	1	482.6	405.4
10548	1	G16	1	34	13	10	1	457.2	408.4
10549	1	G36	1	34	12	10	1	406.4	393.2
10550	1	G42	1	34	11	10	1	457.2	429.8
10551	1	G19	1	34	10	10	1	381.0	371.9
10552	1	G49	1	34	9	10	1	381.0	393.2
10553	1	G29	1	34	8	10	1	406.4	362.7
10554	1	G15	1	33	7	10	1	330.2	344.4
10555	1	G12	1	33	6	10	1	635.0	469.4
10556	1	G29	1	33	5	10	0	NA	NA
10557	1	G57	1	33	4	10	1	533.4	448.1
10558	1	G23	1	33	3	10	1	584.2	499.9
10559	1	G49	1	33	2	10	1	660.4	499.9
10560	1	G01	1	33	1	10	1	660.4	490.7
10561	1	G57	1	41	1	11	1	508.0	493.8
10562	1	G38	1	41	2	11	1	355.6	338.3
10563	1	G08	1	41	3	11	1	685.8	502.9
10564	1	G43	1	41	4	11	1	609.6	493.8
10565	1	G03	1	41	5	11	1	609.6	438.9
10566	1	G48	1	41	6	11	1	304.8	387.1
10567	1	G10	1	41	7	11	1	330.2	338.3
10568	1	G26	1	42	8	11	1	254.0	292.6
10569	1	G28	1	42	9	11	1	406.4	381.0
10570	1	G22	1	42	10	11	1	533.4	414.5
10571	1	G47	1	42	11	11	1	381.0	396.2
10572	1	G15	1	42	12	11	1	457.2	426.7
10573	1	G07	1	42	13	11	1	533.4	472.4
10574	1	G35	1	42	14	11	1	508.0	451.1
10575	1	G34	1	43	15	11	1	355.6	393.2
10576	1	G44	1	43	16	11	1	660.4	475.5
10577	1	G51	1	43	17	11	0	NA	NA
10578	1	G04	1	43	18	11	1	584.2	481.6
10579	1	G10	1	43	19	11	1	431.8	359.7
10580	1	G09	1	43	20	11	1	431.8	374.9
10581	1	G39	1	43	21	11	1	660.4	475.5
10582	1	G40	1	44	22	11	1	685.8	566.9
10583	1	G43	1	44	23	11	1	939.8	627.9
10584	1	G61	1	44	24	11	1	660.4	512.1
10585	1	G11	1	44	25	11	1	711.2	594.4
10586	1	G07	1	44	26	11	1	762.0	646.2
10587	1	G35	1	44	27	11	1	685.8	588.3
10588	1	G04	1	44	28	11	0	NA	NA
10589	1	G33	1	45	29	11	1	863.6	667.5
10590	1	G52	1	45	30	11	1	711.2	606.6
10591	1	G25	1	45	31	11	1	609.6	487.7
10592	1	G03	1	45	32	11	1	533.4	448.1
10593	1	G38	1	45	33	11	1	762.0	566.9
10594	1	G28	1	45	34	11	1	736.6	591.3
10595	1	G43	1	45	35	11	1	736.6	588.3
10596	1	G39	1	46	36	11	1	558.8	551.7
10597	1	G52	1	46	37	11	1	635.0	545.6
10598	1	G43	1	46	38	11	1	762.0	627.9
10599	1	G56	1	46	39	11	1	762.0	582.2
10600	1	G15	1	46	40	11	1	685.8	566.9
10601	1	G04	1	46	41	11	1	762.0	612.6
10602	1	G07	1	46	42	11	1	685.8	527.3
10603	1	G43	1	47	43	11	0	NA	NA
10604	1	G61	1	47	44	11	1	787.4	615.7
10605	1	G08	1	47	45	11	1	914.4	612.6
10606	1	G48	1	47	46	11	1	584.2	493.8
10607	1	G52	1	47	47	11	1	711.2	579.1
10608	1	G33	1	47	48	11	0	NA	NA
10609	1	G57	1	47	49	11	1	609.6	521.2
10610	1	G28	1	48	50	11	1	812.8	594.4
10611	1	G08	1	48	51	11	1	889.0	NA
10612	1	G52	1	48	52	11	1	812.8	670.6
10613	1	G57	1	48	53	11	1	685.8	615.7
10614	1	G11	1	48	54	11	1	609.6	493.8
10615	1	G22	1	48	55	11	1	762.0	539.5
10616	1	G43	1	48	56	11	1	762.0	591.3
10617	1	G27	1	48	56	12	1	736.6	591.3
10618	1	G47	1	48	55	12	1	558.8	502.9
10619	1	G61	1	48	54	12	0	NA	NA
10620	1	G35	1	48	53	12	1	533.4	566.9
10621	1	G02	1	48	52	12	1	812.8	588.3
10622	1	G40	1	48	51	12	1	635.0	634.0
10623	1	G15	1	48	50	12	1	812.8	618.7
10624	1	G10	1	47	49	12	1	533.4	496.8
10625	1	G03	1	47	48	12	1	558.8	518.2
10626	1	G38	1	47	47	12	1	812.8	615.7
10627	1	G21	1	47	46	12	1	787.4	615.7
10628	1	G25	1	47	45	12	1	736.6	582.2
10629	1	G14	1	47	44	12	1	736.6	551.7
10630	1	G29	1	47	43	12	1	812.8	591.3
10631	1	G28	1	46	42	12	1	762.0	579.1
10632	1	G35	1	46	41	12	1	889.0	640.1
10633	1	G60	1	46	40	12	1	711.2	591.3
10634	1	G22	1	46	39	12	1	736.6	551.7
10635	1	G11	1	46	38	12	1	609.6	536.4
10636	1	G47	1	46	37	12	1	838.2	627.9
10637	1	G26	1	46	36	12	1	787.4	594.4
10638	1	G47	1	45	35	12	1	635.0	600.5
10639	1	G57	1	45	34	12	1	889.0	597.4
10640	1	G61	1	45	33	12	0	NA	NA
10641	1	G08	1	45	32	12	1	533.4	454.2
10642	1	G09	1	45	31	12	1	838.2	591.3
10643	1	G16	1	45	30	12	1	584.2	518.2
10644	1	G19	1	45	29	12	1	812.8	615.7
10645	1	G47	1	44	28	12	1	711.2	594.4
10646	1	G15	1	44	27	12	1	609.6	502.9
10647	1	G22	1	44	26	12	1	736.6	637.0
10648	1	G56	1	44	25	12	1	736.6	603.5
10649	1	G26	1	44	24	12	1	660.4	576.1
10650	1	G52	1	44	23	12	1	584.2	570.0
10651	1	G28	1	44	22	12	1	762.0	634.0
10652	1	G56	1	43	21	12	1	736.6	512.1
10653	1	G15	1	43	20	12	1	863.6	542.5
10654	1	G27	1	43	19	12	1	482.6	454.2
10655	1	G26	1	43	18	12	1	584.2	454.2
10656	1	G48	1	43	17	12	1	660.4	502.9
10657	1	G60	1	43	16	12	1	609.6	499.9
10658	1	G21	1	43	15	12	1	635.0	499.9
10659	1	G11	1	42	14	12	1	304.8	307.8
10660	1	G40	1	42	13	12	1	355.6	NA
10661	1	G43	1	42	12	12	1	355.6	414.5
10662	1	G52	1	42	11	12	1	508.0	411.5
10663	1	G56	1	42	10	12	1	304.8	317.0
10664	1	G61	1	42	9	12	1	558.8	502.9
10665	1	G04	1	42	8	12	1	NA	NA
10666	1	G25	1	41	7	12	1	431.8	438.9
10667	1	G52	1	41	6	12	1	711.2	548.6
10668	1	G61	1	41	5	12	1	533.4	478.5
10669	1	G14	1	41	4	12	1	812.8	591.3
10670	1	G21	1	41	3	12	1	685.8	515.1
10671	1	G29	1	41	2	12	1	711.2	585.2
10672	1	G34	1	41	1	12	1	711.2	524.3
10673	1	G48	1	49	1	13	1	457.2	432.8
10674	1	G59	1	49	2	13	1	711.2	512.1
10675	1	G55	1	49	3	13	1	NA	NA
10676	1	G34	1	49	4	13	1	355.6	329.2
10677	1	G44	1	49	5	13	1	609.6	463.3
10678	1	G53	1	49	6	13	1	635.0	515.1
10679	1	G29	1	49	7	13	1	457.2	460.2
10680	1	G60	1	50	8	13	1	609.6	496.8
10681	1	G04	1	50	9	13	1	431.8	381.0
10682	1	G25	1	50	10	13	1	355.6	344.4
10683	1	G39	1	50	11	13	1	508.0	454.2
10684	1	G27	1	50	12	13	1	330.2	317.0
10685	1	G56	1	50	13	13	1	330.2	326.1
10686	1	G34	1	50	14	13	1	381.0	381.0
10687	1	G56	1	51	15	13	1	457.2	411.5
10688	1	G40	1	51	16	13	1	558.8	521.2
10689	1	G05	1	51	17	13	1	558.8	454.2
10690	1	G15	1	51	18	13	1	457.2	399.3
10691	1	G07	1	51	19	13	1	660.4	542.5
10692	1	G11	1	51	20	13	1	406.4	432.8
10693	1	G61	1	51	21	13	1	736.6	591.3
10694	1	G51	1	52	22	13	1	762.0	554.7
10695	1	G47	1	52	23	13	1	431.8	411.5
10696	1	G22	1	52	24	13	1	863.6	624.8
10697	1	G26	1	52	25	13	0	NA	NA
10698	1	G56	1	52	26	13	1	889.0	582.2
10699	1	G27	1	52	27	13	1	635.0	518.2
10700	1	G04	1	52	28	13	1	736.6	591.3
10701	1	G51	1	53	29	13	1	914.4	658.4
10702	1	G14	1	53	30	13	1	685.8	521.2
10703	1	G27	1	53	31	13	1	330.2	359.7
10704	1	G34	1	53	32	13	1	609.6	512.1
10705	1	G21	1	53	33	13	1	914.4	713.2
10706	1	G60	1	53	34	13	1	1016.0	713.2
10707	1	G48	1	53	35	13	1	660.4	582.2
10708	1	G40	1	54	36	13	1	1016.0	667.5
10709	1	G02	1	54	37	13	1	889.0	624.8
10710	1	G61	1	54	38	13	1	711.2	597.4
10711	1	G35	1	54	39	13	1	711.2	573.0
10712	1	G47	1	54	40	13	1	762.0	615.7
10713	1	G08	1	54	41	13	1	508.0	368.8
10714	1	G43	1	54	42	13	1	736.6	600.5
10715	1	G14	1	55	43	13	1	939.8	597.4
10716	1	G25	1	55	44	13	1	711.2	624.8
10717	1	G59	1	55	45	13	1	736.6	591.3
10718	1	G29	1	55	46	13	1	762.0	591.3
10719	1	G09	1	55	47	13	1	812.8	548.6
10720	1	G21	1	55	48	13	1	711.2	606.6
10721	1	G34	1	55	49	13	1	787.4	624.8
10722	1	G22	1	56	50	13	1	889.0	566.9
10723	1	G56	1	56	51	13	1	685.8	573.0
10724	1	G47	1	56	52	13	1	711.2	548.6
10725	1	G26	1	56	53	13	1	660.4	509.0
10726	1	G11	1	56	54	13	0	NA	NA
10727	1	G05	1	56	55	13	1	889.0	566.9
10728	1	G28	1	56	56	13	1	660.4	475.5
10729	1	G15	1	56	56	14	1	812.8	548.6
10730	1	G35	1	56	55	14	1	558.8	594.4
10731	1	G07	1	56	54	14	1	812.8	606.6
10732	1	G40	1	56	53	14	1	609.6	469.4
10733	1	G43	1	56	52	14	1	863.6	539.5
10734	1	G52	1	56	51	14	1	762.0	579.1
10735	1	G61	1	56	50	14	1	812.8	655.3
10736	1	G55	1	55	49	14	1	965.2	649.2
10737	1	G03	1	55	48	14	1	635.0	585.2
10738	1	G38	1	55	47	14	1	711.2	545.6
10739	1	G44	1	55	46	14	1	812.8	502.9
10740	1	G08	1	55	45	14	1	660.4	457.2
10741	1	G48	1	55	44	14	1	736.6	640.1
10742	1	G53	1	55	43	14	1	660.4	557.8
10743	1	G16	1	54	42	14	1	838.2	624.8
10744	1	G09	1	54	41	14	1	762.0	634.0
10745	1	G52	1	54	40	14	1	889.0	679.7
10746	1	G57	1	54	39	14	1	508.0	536.4
10747	1	G22	1	54	38	14	1	889.0	612.6
10748	1	G27	1	54	37	14	1	NA	NA
10749	1	G28	1	54	36	14	1	787.4	582.2
10750	1	G10	1	53	35	14	1	812.8	600.5
10751	1	G44	1	53	34	14	1	762.0	576.1
10752	1	G25	1	53	33	14	1	381.0	390.1
10753	1	G38	1	53	32	14	1	787.4	585.2
10754	1	G55	1	53	31	14	1	660.4	579.1
10755	1	G03	1	53	30	14	1	711.2	560.8
10756	1	G08	1	53	29	14	1	711.2	551.7
10757	1	G35	1	52	28	14	1	812.8	621.8
10758	1	G39	1	52	27	14	1	736.6	566.9
10759	1	G60	1	52	26	14	1	863.6	621.8
10760	1	G09	1	52	25	14	1	558.8	521.2
10761	1	G11	1	52	24	14	1	787.4	548.6
10762	1	G15	1	52	23	14	1	406.4	414.5
10763	1	G42	1	52	22	14	1	863.6	576.1
10764	1	G22	1	51	21	14	1	660.4	530.4
10765	1	G35	1	51	20	14	1	711.2	542.5
10766	1	G28	1	51	19	14	1	711.2	533.4
10767	1	G43	1	51	18	14	1	736.6	509.0
10768	1	G47	1	51	17	14	1	838.2	557.8
10769	1	G26	1	51	16	14	1	558.8	496.8
10770	1	G52	1	51	15	14	1	635.0	496.8
10771	1	G44	1	50	14	14	1	558.8	435.9
10772	1	G14	1	50	13	14	1	558.8	420.6
10773	1	G21	1	50	12	14	1	533.4	472.4
10774	1	G09	1	50	11	14	1	406.4	374.9
10775	1	G48	1	50	10	14	1	457.2	405.4
10776	1	G51	1	50	9	14	1	584.2	457.2
10777	1	G10	1	50	8	14	1	533.4	390.1
10778	1	G38	1	49	7	14	0	NA	NA
10779	1	G03	1	49	6	14	1	457.2	387.1
10780	1	G08	1	49	5	14	1	533.4	387.1
10781	1	G10	1	49	4	14	1	533.4	420.6
10782	1	G14	1	49	3	14	1	558.8	411.5
10783	1	G21	1	49	2	14	1	584.2	463.3
10784	1	G25	1	49	1	14	1	635.0	490.7
10785	1	G04	1	57	1	15	1	584.2	435.9
10786	1	G09	1	57	2	15	1	558.8	390.1
10787	1	G10	1	57	3	15	1	482.6	393.2
10788	1	G26	1	57	4	15	1	152.4	274.3
10789	1	G39	1	57	5	15	1	381.0	387.1
10790	1	G14	1	57	6	15	0	NA	NA
10791	1	G27	1	57	7	15	1	NA	NA
10792	1	G40	1	58	8	15	1	355.6	402.3
10793	1	G14	1	58	9	15	1	304.8	320.0
10794	1	G61	1	58	10	15	1	457.2	432.8
10795	1	G10	1	58	11	15	1	482.6	417.6
10796	1	G07	1	58	12	15	0	NA	NA
10797	1	G43	1	58	13	15	1	355.6	417.6
10798	1	G22	1	58	14	15	1	381.0	384.0
10799	1	G38	1	59	15	15	1	558.8	438.9
10800	1	G29	1	59	16	15	1	406.4	393.2
10801	1	G34	1	59	17	15	1	711.2	548.6
10802	1	G14	1	59	18	15	1	762.0	518.2
10803	1	G25	1	59	19	15	1	406.4	393.2
10804	1	G43	1	59	20	15	1	812.8	637.0
10805	1	G48	1	59	21	15	1	584.2	490.7
10806	1	G34	1	60	22	15	1	609.6	530.4
10807	1	G25	1	60	23	15	1	482.6	429.8
10808	1	G51	1	60	24	15	1	787.4	554.7
10809	1	G27	1	60	25	15	1	635.0	521.2
10810	1	G39	1	60	26	15	1	762.0	554.7
10811	1	G10	1	60	27	15	1	787.4	634.0
10812	1	G44	1	60	28	15	1	838.2	603.5
10813	1	G26	1	61	29	15	1	685.8	557.8
10814	1	G61	1	61	30	15	1	787.4	573.0
10815	1	G28	1	61	31	15	1	609.6	557.8
10816	1	G47	1	61	32	15	1	914.4	557.8
10817	1	G05	1	61	33	15	1	762.0	560.8
10818	1	G35	1	61	34	15	1	584.2	609.6
10819	1	G11	1	61	35	15	1	609.6	533.4
10820	1	G15	1	62	36	15	1	609.6	554.7
10821	1	G09	1	62	37	15	1	431.8	405.4
10822	1	G60	1	62	38	15	1	660.4	576.1
10823	1	G39	1	62	39	15	1	711.2	627.9
10824	1	G22	1	62	40	15	1	965.2	652.3
10825	1	G26	1	62	41	15	1	812.8	643.1
10826	1	G11	1	62	42	15	1	685.8	603.5
10827	1	G39	1	63	43	15	0	NA	NA
10828	1	G15	1	63	44	15	1	787.4	594.4
10829	1	G26	1	63	45	15	1	838.2	603.5
10830	1	G27	1	63	46	15	1	482.6	499.9
10831	1	G60	1	63	47	15	1	812.8	630.9
10832	1	G34	1	63	48	15	1	635.0	515.1
10833	1	G44	1	63	49	15	1	762.0	579.1
10834	1	G42	1	64	50	15	1	660.4	536.4
10835	1	G15	1	64	51	15	1	584.2	478.5
10836	1	G47	1	64	52	15	1	533.4	536.4
10837	1	G27	1	64	53	15	1	482.6	499.9
10838	1	G35	1	64	54	15	1	635.0	527.3
10839	1	G51	1	64	55	15	1	889.0	591.3
10840	1	G21	1	64	56	15	1	914.4	594.4
10841	1	G39	1	64	56	16	1	584.2	527.3
10842	1	G56	1	64	55	16	1	609.6	512.1
10843	1	G11	1	64	54	16	1	660.4	582.2
10844	1	G60	1	64	53	16	1	533.4	524.3
10845	1	G04	1	64	52	16	1	736.6	566.9
10846	1	G09	1	64	51	16	1	736.6	606.6
10847	1	G26	1	64	50	16	1	787.4	612.6
10848	1	G48	1	63	49	16	1	838.2	682.8
10849	1	G21	1	63	48	16	1	685.8	509.0
10850	1	G09	1	63	47	16	1	787.4	624.8
10851	1	G04	1	63	46	16	1	431.8	435.9
10852	1	G51	1	63	45	16	1	736.6	621.8
10853	1	G10	1	63	44	16	1	863.6	612.6
10854	1	G56	1	63	43	16	1	787.4	509.0
10855	1	G28	1	62	42	16	1	635.0	512.1
10856	1	G35	1	62	41	16	1	762.0	655.3
10857	1	G51	1	62	40	16	1	685.8	545.6
10858	1	G56	1	62	39	16	1	609.6	566.9
10859	1	G47	1	62	38	16	1	533.4	518.2
10860	1	G42	1	62	37	16	1	736.6	566.9
10861	1	G04	1	62	36	16	1	584.2	466.3
10862	1	G07	1	61	35	16	1	762.0	588.3
10863	1	G40	1	61	34	16	1	584.2	521.2
10864	1	G15	1	61	33	16	1	787.4	630.9
10865	1	G22	1	61	32	16	1	889.0	594.4
10866	1	G43	1	61	31	16	1	787.4	649.2
10867	1	G52	1	61	30	16	1	762.0	658.4
10868	1	G57	1	61	29	16	1	889.0	560.8
10869	1	G48	1	60	28	16	1	812.8	591.3
10870	1	G55	1	60	27	16	1	635.0	585.2
10871	1	G60	1	60	26	16	1	762.0	621.8
10872	1	G03	1	60	25	16	1	812.8	594.4
10873	1	G08	1	60	24	16	1	711.2	536.4
10874	1	G14	1	60	23	16	1	584.2	545.6
10875	1	G21	1	60	22	16	1	685.8	570.0
10876	1	G61	1	59	21	16	1	660.4	554.7
10877	1	G53	1	59	20	16	1	711.2	527.3
10878	1	G57	1	59	19	16	1	711.2	499.9
10879	1	G03	1	59	18	16	1	558.8	463.3
10880	1	G08	1	59	17	16	1	228.6	301.8
10881	1	G10	1	59	16	16	1	558.8	469.4
10882	1	G21	1	59	15	16	1	355.6	390.1
10883	1	G26	1	58	14	16	1	584.2	454.2
10884	1	G28	1	58	13	16	1	482.6	420.6
10885	1	G47	1	58	12	16	1	406.4	384.0
10886	1	G56	1	58	11	16	1	381.0	393.2
10887	1	G35	1	58	10	16	1	355.6	384.0
10888	1	G52	1	58	9	16	1	584.2	518.2
10889	1	G05	1	58	8	16	1	508.0	414.5
10890	1	G44	1	57	7	16	1	558.8	445.0
10891	1	G21	1	57	6	16	1	558.8	463.3
10892	1	G48	1	57	5	16	1	304.8	347.5
10893	1	G34	1	57	4	16	1	279.4	301.8
10894	1	G51	1	57	3	16	1	355.6	384.0
10895	1	G56	1	57	2	16	1	482.6	384.0
10896	1	G60	1	57	1	16	1	584.2	515.1
10897	1	G28	1	65	1	17	1	304.8	365.8
10898	1	G22	1	65	2	17	1	584.2	466.3
10899	1	G15	1	65	3	17	1	508.0	420.6
10900	1	G47	1	65	4	17	1	381.0	378.0
10901	1	G43	1	65	5	17	1	457.2	374.9
10902	1	G27	1	65	6	17	1	381.0	362.7
10903	1	G07	1	65	7	17	1	558.8	454.2
10904	1	G09	1	66	8	17	1	533.4	442.0
10905	1	G16	1	66	9	17	1	609.6	551.7
10906	1	G43	1	66	10	17	1	685.8	533.4
10907	1	G20	1	66	11	17	1	482.6	445.0
10908	1	G28	1	66	12	17	1	457.2	426.7
10909	1	G57	1	66	13	17	1	431.8	457.2
10910	1	G08	1	66	14	17	1	508.0	475.5
10911	1	G61	1	67	15	17	1	355.6	362.7
10912	1	G52	1	67	16	17	1	533.4	472.4
10913	1	G43	1	67	17	17	1	609.6	527.3
10914	1	G03	1	67	18	17	1	381.0	384.0
10915	1	G38	1	67	19	17	1	609.6	475.5
10916	1	G16	1	67	20	17	1	762.0	530.4
10917	1	G47	1	67	21	17	1	711.2	521.2
10918	1	G35	1	68	22	17	1	762.0	570.0
10919	1	G11	1	68	23	17	1	457.2	423.7
10920	1	G27	1	68	24	17	1	685.8	542.5
10921	1	G39	1	68	25	17	1	812.8	658.4
10922	1	G04	1	68	26	17	1	685.8	515.1
10923	1	G56	1	68	27	17	1	406.4	426.7
10924	1	G47	1	68	28	17	1	736.6	570.0
10925	1	G03	1	69	29	17	1	355.6	408.4
10926	1	G25	1	69	30	17	0	NA	NA
10927	1	G09	1	69	31	17	0	NA	NA
10928	1	G28	1	69	32	17	1	NA	414.5
10929	1	G08	1	69	33	17	1	NA	NA
10930	1	G16	1	69	34	17	1	787.4	566.9
10931	1	G33	1	69	35	17	1	838.2	603.5
10932	1	G15	1	70	36	17	1	482.6	460.2
10933	1	G21	1	70	37	17	1	762.0	591.3
10934	1	G44	1	70	38	17	1	1092.2	685.8
10935	1	G48	1	70	39	17	0	NA	NA
10936	1	G26	1	70	40	17	1	762.0	609.6
10937	1	G60	1	70	41	17	1	508.0	460.2
10938	1	G39	1	70	42	17	1	660.4	536.4
10939	1	G28	1	71	43	17	1	889.0	566.9
10940	1	G47	1	71	44	17	1	863.6	676.7
10941	1	G15	1	71	45	17	1	685.8	566.9
10942	1	G11	1	71	46	17	1	736.6	576.1
10943	1	G52	1	71	47	17	1	736.6	603.5
10944	1	G60	1	71	48	17	1	787.4	612.6
10945	1	G35	1	71	49	17	1	787.4	646.2
10946	1	G08	1	72	50	17	0	NA	NA
10947	1	G09	1	72	51	17	1	838.2	621.8
10948	1	G61	1	72	52	17	1	635.0	542.5
10949	1	G28	1	72	53	17	1	685.8	560.8
10950	1	G16	1	72	54	17	1	762.0	582.2
10951	1	G43	1	72	55	17	1	863.6	624.8
10952	1	G52	1	72	56	17	1	812.8	612.6
10953	1	G38	1	72	56	18	1	787.4	533.4
10954	1	G57	1	72	55	18	1	711.2	530.4
10955	1	G47	1	72	54	18	1	762.0	612.6
10956	1	G03	1	72	53	18	1	762.0	576.1
10957	1	G20	1	72	52	18	1	838.2	655.3
10958	1	G36	1	72	51	18	1	762.0	588.3
10959	1	G25	1	72	50	18	1	762.0	554.7
10960	1	G22	1	71	49	18	1	863.6	618.7
10961	1	G26	1	71	48	18	1	685.8	557.8
10962	1	G39	1	71	47	18	1	635.0	518.2
10963	1	G56	1	71	46	18	1	762.0	576.1
10964	1	G42	1	71	45	18	1	685.8	606.6
10965	1	G04	1	71	44	18	1	660.4	527.3
10966	1	G07	1	71	43	18	1	431.8	463.3
10967	1	G51	1	70	42	18	1	736.6	548.6
10968	1	G27	1	70	41	18	1	381.0	393.2
10969	1	G35	1	70	40	18	1	254.0	298.7
10970	1	G04	1	70	39	18	1	609.6	466.3
10971	1	G09	1	70	38	18	0	NA	NA
10972	1	G56	1	70	37	18	1	558.8	481.6
10973	1	G10	1	70	36	18	1	609.6	512.1
10974	1	G57	1	69	35	18	1	457.2	454.2
10975	1	G21	1	69	34	18	1	NA	NA
10976	1	G38	1	69	33	18	1	685.8	533.4
10977	1	G61	1	69	32	18	1	736.6	566.9
10978	1	G43	1	69	31	18	1	711.2	487.7
10979	1	G48	1	69	30	18	1	482.6	NA
10980	1	G52	1	69	29	18	1	762.0	573.0
10981	1	G09	1	68	28	18	1	685.8	515.1
10982	1	G15	1	68	27	18	1	711.2	551.7
10983	1	G22	1	68	26	18	1	838.2	615.7
10984	1	G51	1	68	25	18	1	736.6	527.3
10985	1	G42	1	68	24	18	1	660.4	560.8
10986	1	G26	1	68	23	18	1	609.6	429.8
10987	1	G60	1	68	22	18	1	508.0	417.6
10988	1	G25	1	67	21	18	1	711.2	542.5
10989	1	G09	1	67	20	18	1	660.4	515.1
10990	1	G57	1	67	19	18	1	762.0	518.2
10991	1	G08	1	67	18	18	1	533.4	478.5
10992	1	G20	1	67	17	18	1	685.8	512.1
10993	1	G28	1	67	16	18	1	584.2	466.3
10994	1	G36	1	67	15	18	1	584.2	445.0
10995	1	G35	1	66	14	18	1	431.8	435.9
10996	1	G25	1	66	13	18	1	685.8	512.1
10997	1	G03	1	66	12	18	1	685.8	512.1
10998	1	G38	1	66	11	18	1	787.4	542.5
10999	1	G47	1	66	10	18	1	660.4	570.0
11000	1	G52	1	66	9	18	1	584.2	533.4
11001	1	G61	1	66	8	18	1	660.4	521.2
11002	1	G57	1	65	7	18	1	609.6	499.9
11003	1	G35	1	65	6	18	0	NA	NA
11004	1	G11	1	65	5	18	1	406.4	378.0
11005	1	G40	1	65	4	18	1	685.8	463.3
11006	1	G61	1	65	3	18	1	609.6	530.4
11007	1	G05	1	65	2	18	1	609.6	454.2
11008	1	G52	1	65	1	18	1	660.4	582.2
11009	1	G08	1	73	1	19	0	NA	NA
11010	1	G21	1	73	2	19	1	457.2	396.2
11011	1	G43	1	73	3	19	1	457.2	445.0
11012	1	G03	1	73	4	19	1	457.2	396.2
11013	1	G57	1	73	5	19	1	635.0	539.5
11014	1	G48	1	73	6	19	1	762.0	576.1
11015	1	G10	1	73	7	19	1	736.6	640.1
11016	1	G10	1	74	8	19	1	660.4	560.8
11017	1	G38	1	74	9	19	1	457.2	393.2
11018	1	G48	1	74	10	19	1	711.2	551.7
11019	1	G44	1	74	11	19	1	609.6	493.8
11020	1	G14	1	74	12	19	1	609.6	429.8
11021	1	G53	1	74	13	19	1	635.0	487.7
11022	1	G21	1	74	14	19	1	482.6	484.6
11023	1	G08	1	75	15	19	1	406.4	396.2
11024	1	G34	1	75	16	19	1	660.4	542.5
11025	1	G55	1	75	17	19	1	711.2	573.0
11026	1	G10	1	75	18	19	1	762.0	600.5
11027	1	G48	1	75	19	19	1	558.8	521.2
11028	1	G38	1	75	20	19	1	533.4	515.1
11029	1	G13	1	75	21	19	1	584.2	423.7
11030	1	G55	1	76	22	19	1	762.0	576.1
11031	1	G08	1	76	23	19	1	482.6	362.7
11032	1	G60	1	76	24	19	1	736.6	600.5
11033	1	G10	1	76	25	19	1	685.8	533.4
11034	1	G03	1	76	26	19	1	685.8	585.2
11035	1	G48	1	76	27	19	1	812.8	594.4
11036	1	G44	1	76	28	19	1	965.2	716.3
11037	1	G10	1	77	29	19	1	406.4	451.1
11038	1	G26	1	77	30	19	1	762.0	676.7
11039	1	G51	1	77	31	19	1	609.6	554.7
11040	1	G56	1	77	32	19	1	635.0	573.0
11041	1	G27	1	77	33	19	1	533.4	536.4
11042	1	G04	1	77	34	19	1	609.6	530.4
11043	1	G60	1	77	35	19	1	711.2	649.2
11044	1	G10	1	78	36	19	1	711.2	588.3
11045	1	G39	1	78	37	19	1	711.2	530.4
11046	1	G51	1	78	38	19	1	711.2	536.4
11047	1	G09	1	78	39	19	1	863.6	621.8
11048	1	G27	1	78	40	19	1	762.0	594.4
11049	1	G35	1	78	41	19	1	711.2	627.9
11050	1	G15	1	78	42	19	1	609.6	487.7
11051	1	G34	1	79	43	19	1	863.6	588.3
11052	1	G08	1	79	44	19	1	431.8	460.2
11053	1	G14	1	79	45	19	1	711.2	563.9
11054	1	G21	1	79	46	19	1	635.0	640.1
11055	1	G25	1	79	47	19	1	736.6	582.2
11056	1	G48	1	79	48	19	1	914.4	688.8
11057	1	G44	1	79	49	19	1	812.8	612.6
11058	1	G56	1	80	50	19	1	558.8	506.0
11059	1	G09	1	80	51	19	1	685.8	551.7
11060	1	G35	1	80	52	19	1	736.6	591.3
11061	1	G26	1	80	53	19	1	711.2	640.1
11062	1	G27	1	80	54	19	1	355.6	435.9
11063	1	G60	1	80	55	19	1	736.6	573.0
11064	1	G11	1	80	56	19	1	508.0	469.4
11065	1	G15	1	80	56	20	1	609.6	490.7
11066	1	G04	1	80	55	20	1	584.2	536.4
11067	1	G22	1	80	54	20	1	838.2	634.0
11068	1	G51	1	80	53	20	1	812.8	612.6
11069	1	G39	1	80	52	20	1	609.6	524.3
11070	1	G42	1	80	51	20	1	914.4	637.0
11071	1	G46	1	80	50	20	1	685.8	518.2
11072	1	G51	1	79	49	20	1	787.4	579.1
11073	1	G27	1	79	48	20	1	304.8	438.9
11074	1	G39	1	79	47	20	1	762.0	627.9
11075	1	G55	1	79	46	20	1	660.4	548.6
11076	1	G60	1	79	45	20	1	685.8	573.0
11077	1	G03	1	79	44	20	1	508.0	539.5
