REP	FAMILY	FEMALE	MALE	YIELD	CHECKLOT
18	FAM131	PAR0053	PAR0007	230.907	0
18	FAM003	PAR0044	PAR0047	181.432	0
18	FAM013	PAR0002	PAR0038	182.285	0
18	FAM005	PAR0001	PAR0004	262.984	0
18	FAM005	PAR0004	PAR0001	205.53	0
18	FAM083	PAR0044	PAR0026	139.506	0
18	FAM040	PAR0020	PAR0053	159.529	0
18	FAM101	PAR0047	PAR0026	166.653	0
18	C4	C4	C4	143.106	1
18	FAM142	PAR0054	PAR0021	144.311	0
18	FAM001	PAR0025	PAR0021	250.578	0
18	FAM152	PAR0056	PAR0059	140.572	0
18	FAM140	PAR0054	PAR0008	331.695	0
18	C10	C10	C10	118.876	1
18	FAM066	PAR0036	PAR0049	215.642	0
18	FAM077	PAR0039	PAR0029	95.765	0
18	FAM014	PAR0002	PAR0048	147.931	0
18	FAM058	PAR0033	PAR0061	218.64	0
18	FAM136	PAR0053	PAR0054	157.828	0
18	FAM077	PAR0039	PAR0029	206.314	0
18	FAM027	PAR0006	PAR0023	92.325	0
18	FAM165	PAR0059	PAR0059	27.78	0
18	FAM086	PAR0045	PAR0020	130.892	0
18	FAM096	PAR0047	PAR0003	287.249	0
18	FAM137	PAR0053	PAR0059	330.256	0
18	FAM025	PAR0006	PAR0006	NA	0
18	FAM134	PAR0053	PAR0021	253.174	0
18	FAM050	PAR0031	PAR0032	131.525	0
18	FAM114	PAR0051	PAR0001	223.56	0
18	FAM063	PAR0035	PAR0029	193.873	0
18	FAM043	PAR0024	PAR0053	216.504	0
18	FAM045	PAR0025	PAR0052	181.438	0
18	FAM153	PAR0058	PAR0001	123.507	0
18	FAM004	PAR0001	PAR0001	105.038	0
18	FAM113	PAR0057	PAR0050	129.168	0
18	FAM098	PAR0047	PAR0006	302.519	0
18	FAM097	PAR0047	PAR0005	264.519	0
18	FAM080	PAR0044	PAR0003	198.847	0
18	FAM162	PAR0059	PAR0025	239.161	0
18	FAM017	PAR0003	PAR0006	242.859	0
18	FAM111	PAR0049	PAR0060	156.343	0
18	FAM115	PAR0051	PAR0004	200.14	0
18	FAM124	PAR0052	PAR0006	140.857	0
18	FAM129	PAR0052	PAR0047	73.983	0
18	FAM166	PAR0059	PAR0061	217.83	0
18	FAM070	PAR0040	PAR0037	311.048	0
18	FAM116	PAR0051	PAR0010	286.382	0
18	FAM036	PAR0013	PAR0021	251.323	0
18	FAM132	PAR0053	PAR0008	247.955	0
18	FAM102	PAR0047	PAR0047	124.875	0
18	FAM099	PAR0047	PAR0022	251.599	0
18	FAM009	PAR0001	PAR0061	90.31	0
18	FAM143	PAR0054	PAR0056	201.062	0
18	FAM141	PAR0054	PAR0009	117.618	0
18	FAM125	PAR0052	PAR0022	157.813	0
18	FAM128	PAR0052	PAR0044	127.579	0
18	FAM042	PAR0024	PAR0024	120.114	0
18	FAM157	PAR0059	PAR0002	180.098	0
18	FAM088	PAR0045	PAR0051	267.723	0
18	FAM148	PAR0056	PAR0007	179.042	0
18	FAM015	PAR0002	PAR0050	103.798	0
18	FAM094	PAR0046	PAR0046	100.353	0
18	FAM001	PAR0021	PAR0025	212.196	0
18	FAM038	PAR0020	PAR0017	155.836	0
18	FAM126	PAR0052	PAR0023	203.737	0
18	FAM071	PAR0037	PAR0061	237.646	0
18	FAM060	PAR0037	PAR0034	250.398	0
18	FAM164	PAR0059	PAR0042	114.22	0
18	FAM076	PAR0039	PAR0027	74.449	0
18	FAM074	PAR0038	PAR0050	168.385	0
18	C20	C20	C20	38.04	1
18	FAM089	PAR0045	PAR0058	144.685	0
18	FAM029	PAR0008	PAR0030	206.641	0
18	FAM022	PAR0004	PAR0024	317.433	0
18	FAM104	PAR0047	PAR0061	268.622	0
18	FAM018	PAR0003	PAR0022	175.813	0
18	FAM149	PAR0056	PAR0008	123.988	0
18	FAM172	PAR0064	PAR0020	116.801	0
18	FAM031	PAR0009	PAR0030	196.034	0
18	FAM048	PAR0031	PAR0018	239.987	0
18	FAM160	PAR0059	PAR0009	125.583	0
18	FAM084	PAR0045	PAR0001	165.762	0
18	FAM057	PAR0033	PAR0035	250.493	0
18	FAM127	PAR0052	PAR0026	266.662	0
18	FAM041	PAR0026	PAR0022	212.453	0
18	FAM087	PAR0045	PAR0024	333.817	0
18	FAM072	PAR0038	PAR0038	64.769	0
18	FAM047	PAR0031	PAR0016	229.778	0
18	FAM007	PAR0001	PAR0024	169.047	0
18	FAM151	PAR0056	PAR0056	38.745	0
18	FAM006	PAR0001	PAR0020	274.343	0
18	FAM120	PAR0051	PAR0051	99.888	0
18	FAM061	PAR0034	PAR0040	299.142	0
18	FAM154	PAR0058	PAR0004	223.298	0
18	FAM130	PAR0053	PAR0002	204.135	0
18	FAM113	PAR0050	PAR0057	NA	0
18	FAM010	PAR0002	PAR0009	106.253	0
18	FAM034	PAR0012	PAR0003	160.091	0
18	FAM013	PAR0038	PAR0002	182.358	0
18	FAM145	PAR0054	PAR0061	214.717	0
18	FAM085	PAR0045	PAR0004	132.154	0
18	FAM119	PAR0051	PAR0024	207.94	0
18	FAM093	PAR0046	PAR0024	251.818	0
18	FAM032	PAR0009	PAR0061	200.155	0
18	FAM170	PAR0045	PAR0063	102.826	0
18	FAM169	PAR0015	PAR0024	214.2	0
18	FAM090	PAR0046	PAR0001	170.229	0
18	FAM159	PAR0059	PAR0008	132.996	0
18	FAM035	PAR0012	PAR0047	225.4	0
18	FAM052	PAR0032	PAR0018	257.777	0
18	C30	C30	C30	147.156	1
18	FAM070	PAR0037	PAR0040	169.101	0
18	FAM068	PAR0036	PAR0060	173.007	0
18	FAM046	PAR0031	PAR0029	154.113	0
18	FAM067	PAR0036	PAR0055	179.465	0
18	FAM057	PAR0035	PAR0033	134.183	0
18	FAM156	PAR0058	PAR0061	256.21	0
18	FAM095	PAR0046	PAR0058	266.744	0
18	FAM028	PAR0007	PAR0025	217.469	0
18	FILLER	FILLER	FILLER	NA	0
18	FAM135	PAR0053	PAR0025	216.64	0
18	FAM168	PAR0009	PAR0008	123.6	0
18	FAM033	PAR0011	PAR0020	267.716	0
18	FAM082	PAR0044	PAR0006	132.855	0
18	C2	C2	C2	86.718	1
18	FAM117	PAR0051	PAR0013	83.533	0
18	FAM173	PAR0064	PAR0051	332.158	0
18	FAM103	PAR0047	PAR0060	123.672	0
18	FAM118	PAR0051	PAR0020	224.443	0
18	FAM108	PAR0049	PAR0047	244.552	0
18	FAM039	PAR0020	PAR0024	160.352	0
18	FAM147	PAR0055	PAR0060	242.944	0
18	FAM112	PAR0050	PAR0050	39.794	0
18	FAM091	PAR0046	PAR0004	303.684	0
18	FAM059	PAR0034	PAR0034	55.5	0
18	C40	C40	C40	135.219	1
18	FAM138	PAR0053	PAR0061	197.92	0
18	FAM121	PAR0051	PAR0061	230.854	0
18	FAM066	PAR0049	PAR0036	251.387	0
18	FAM037	PAR0039	PAR0019	150.966	0
18	FAM026	PAR0006	PAR0022	50.574	0
18	FAM023	PAR0004	PAR0027	240.823	0
18	FAM163	PAR0059	PAR0041	151.566	0
18	FAM150	PAR0056	PAR0009	122.609	0
18	FAM133	PAR0053	PAR0009	189.876	0
18	FAM051	PAR0031	PAR0061	127.843	0
18	FAM050	PAR0032	PAR0031	197.429	0
18	FAM021	PAR0004	PAR0020	146.382	0
18	FAM044	PAR0025	PAR0044	215.642	0
18	FAM139	PAR0054	PAR0007	275.456	0
18	FAM152	PAR0059	PAR0056	275.584	0
18	FAM053	PAR0032	PAR0032	42.718	0
18	FAM049	PAR0031	PAR0031	210.125	0
18	FAM075	PAR0038	PAR0057	181.165	0
18	FAM171	PAR0064	PAR0014	104.929	0
18	FAM054	PAR0032	PAR0052	121.119	0
18	FAM062	PAR0034	PAR0061	159.529	0
18	FAM064	PAR0035	PAR0061	136.865	0
18	FAM065	PAR0036	PAR0047	191.799	0
18	FAM144	PAR0054	PAR0059	182.199	0
18	FAM161	PAR0059	PAR0021	148.379	0
18	C1	C1	C1	64.407	1
18	FAM079	PAR0039	PAR0061	175.771	0
18	FAM105	PAR0048	PAR0050	195.531	0
18	FAM092	PAR0046	PAR0020	236.678	0
18	FAM002	PAR0045	PAR0046	139.246	0
18	FAM100	PAR0047	PAR0023	207.139	0
18	FAM020	PAR0003	PAR0026	176.748	0
18	FAM081	PAR0044	PAR0005	182.285	0
18	FAM019	PAR0003	PAR0023	198.087	0
18	FAM167	PAR0060	PAR0060	182.403	0
18	FAM122	PAR0052	PAR0003	168.963	0
18	C3	C3	C3	135.338	1
18	FAM017	PAR0006	PAR0003	211.43	0
18	FAM039	PAR0024	PAR0020	187.963	0
18	FAM110	PAR0049	PAR0055	241.666	0
18	FAM106	PAR0048	PAR0057	156.023	0
18	FAM055	PAR0032	PAR0061	82.757	0
18	FAM123	PAR0052	PAR0005	245.325	0
18	FAM158	PAR0059	PAR0007	237.552	0
18	FAM146	PAR0055	PAR0047	261.516	0
18	FAM107	PAR0049	PAR0005	229.966	0
18	FAM030	PAR0009	PAR0028	156.861	0
18	FAM155	PAR0058	PAR0051	218.206	0
18	FAM060	PAR0034	PAR0037	180.025	0
18	FAM008	PAR0001	PAR0027	205.842	0
18	FAM016	PAR0002	PAR0057	320.424	0
18	FAM069	PAR0037	PAR0037	44.126	0
18	FAM078	PAR0039	PAR0035	190.148	0
19	FAM148	PAR0056	PAR0007	230.907	0
19	FAM095	PAR0046	PAR0058	162.362	0
19	FAM136	PAR0053	PAR0054	214.691	0
19	FAM107	PAR0049	PAR0005	194.95	0
19	FAM071	PAR0037	PAR0061	200.093	0
19	FAM028	PAR0007	PAR0025	246.039	0
19	FAM093	PAR0046	PAR0024	237.311	0
19	FAM155	PAR0058	PAR0051	178.584	0
19	FAM131	PAR0053	PAR0007	232.594	0
19	FAM067	PAR0036	PAR0055	45.091	0
19	FAM005	PAR0004	PAR0001	210.376	0
19	FAM154	PAR0058	PAR0004	149.127	0
19	FAM147	PAR0055	PAR0060	238.939	0
19	FAM169	PAR0015	PAR0024	277.305	0
19	C10	C10	C10	171.137	1
19	FAM073	PAR0038	PAR0048	235.983	0
19	C2	C2	C2	44.278	1
19	FAM050	PAR0031	PAR0032	161.315	0
19	FAM105	PAR0048	PAR0050	279.468	0
19	FAM122	PAR0052	PAR0003	210.316	0
19	FAM102	PAR0047	PAR0047	60.319	0
19	FAM126	PAR0052	PAR0023	241.292	0
19	FAM158	PAR0059	PAR0007	159.543	0
19	FAM113	PAR0050	PAR0057	130.786	0
19	FAM072	PAR0038	PAR0038	NA	0
19	FAM047	PAR0031	PAR0016	365.598	0
19	FAM063	PAR0035	PAR0029	134.675	0
19	FAM113	PAR0057	PAR0050	58.513	0
19	FAM010	PAR0002	PAR0009	292.842	0
19	FAM165	PAR0059	PAR0059	116.891	0
19	FAM151	PAR0056	PAR0056	79.653	0
19	FAM061	PAR0040	PAR0034	278.131	0
19	FAM168	PAR0009	PAR0008	255.47	0
19	FAM026	PAR0006	PAR0022	83.76	0
19	FAM086	PAR0045	PAR0020	135.422	0
19	FAM043	PAR0024	PAR0053	186.911	0
19	FAM138	PAR0053	PAR0061	152.335	0
19	FAM096	PAR0047	PAR0003	129.377	0
19	FAM123	PAR0052	PAR0005	210.197	0
19	FAM037	PAR0039	PAR0019	199.762	0
19	FAM101	PAR0047	PAR0026	156.657	0
19	FAM137	PAR0053	PAR0059	204.204	0
19	FAM100	PAR0047	PAR0023	251.777	0
19	FAM152	PAR0056	PAR0059	250.919	0
19	FAM070	PAR0037	PAR0040	229.966	0
19	FAM103	PAR0060	PAR0047	31.687	0
19	FAM076	PAR0039	PAR0027	143.284	0
19	FAM141	PAR0054	PAR0009	210.673	0
19	C1	C1	C1	110.451	1
19	FAM011	PAR0002	PAR0021	140.186	0
19	FAM036	PAR0013	PAR0021	223.98	0
19	FAM001	PAR0025	PAR0021	262.721	0
19	FAM008	PAR0001	PAR0027	144.199	0
19	FAM109	PAR0049	PAR0049	137.069	0
19	FAM004	PAR0001	PAR0001	127.861	0
19	FAM012	PAR0002	PAR0028	238.601	0
19	FAM144	PAR0054	PAR0059	196.034	0
19	FAM173	PAR0064	PAR0051	343.612	0
19	FAM087	PAR0045	PAR0024	181.424	0
19	FAM025	PAR0006	PAR0006	181.438	0
19	FAM020	PAR0003	PAR0026	126.595	0
19	FAM156	PAR0058	PAR0061	171.138	0
19	FAM163	PAR0059	PAR0041	87.519	0
19	FAM117	PAR0051	PAR0013	160.315	0
19	FAM134	PAR0053	PAR0021	200.094	0
19	C30	C30	C30	156.956	1
19	FAM120	PAR0051	PAR0051	54.955	0
19	FAM029	PAR0008	PAR0030	226.644	0
19	FAM017	PAR0003	PAR0006	149.127	0
19	C40	C40	C40	110.07	1
19	FAM159	PAR0059	PAR0008	198.694	0
19	FAM052	PAR0032	PAR0018	196.112	0
19	FAM133	PAR0053	PAR0009	194.314	0
19	FAM049	PAR0031	PAR0031	146.416	0
19	FAM127	PAR0052	PAR0026	174.471	0
19	FAM059	PAR0034	PAR0034	131.424	0
19	FAM142	PAR0054	PAR0021	107.767	0
19	FAM014	PAR0002	PAR0048	176.002	0
19	FAM172	PAR0064	PAR0020	211.56	0
19	FAM050	PAR0032	PAR0031	148.473	0
19	FAM121	PAR0051	PAR0061	141.073	0
19	FAM080	PAR0044	PAR0003	187.234	0
19	FAM139	PAR0054	PAR0007	261.351	0
19	FAM132	PAR0053	PAR0008	204.204	0
19	FAM162	PAR0059	PAR0025	219.04	0
19	FAM032	PAR0009	PAR0061	192.684	0
19	FAM016	PAR0002	PAR0057	137.995	0
19	FAM013	PAR0002	PAR0038	253.422	0
19	FAM051	PAR0031	PAR0061	308.673	0
19	FAM171	PAR0064	PAR0014	102.931	0
19	FAM066	PAR0036	PAR0049	143.754	0
19	FAM099	PAR0047	PAR0022	166.337	0
19	FAM035	PAR0012	PAR0047	193.12	0
19	FAM057	PAR0035	PAR0033	146.522	0
19	FAM060	PAR0034	PAR0037	166.581	0
19	FAM164	PAR0059	PAR0042	69.058	0
19	FAM104	PAR0047	PAR0061	185.284	0
19	FAM143	PAR0054	PAR0056	187.066	0
19	FAM074	PAR0038	PAR0050	200.239	0
19	FAM006	PAR0001	PAR0020	172.993	0
19	FAM007	PAR0001	PAR0024	292.545	0
19	FAM152	PAR0059	PAR0056	149.806	0
19	FAM065	PAR0036	PAR0047	147.634	0
19	FAM078	PAR0039	PAR0035	135.338	0
19	FAM002	PAR0045	PAR0046	118.876	0
19	FAM129	PAR0052	PAR0047	237.834	0
19	FAM084	PAR0045	PAR0001	213.543	0
19	FAM150	PAR0056	PAR0009	78.003	0
19	FAM108	PAR0049	PAR0047	252.569	0
19	FAM058	PAR0033	PAR0061	196.983	0
19	FAM119	PAR0051	PAR0024	111.919	0
19	FAM021	PAR0004	PAR0020	221.143	0
19	FAM118	PAR0051	PAR0020	285.564	0
19	FAM003	PAR0044	PAR0047	253.634	0
19	FAM128	PAR0052	PAR0044	178.618	0
19	FAM090	PAR0046	PAR0001	378.728	0
19	FAM024	PAR0004	PAR0061	237.748	0
19	FAM044	PAR0025	PAR0044	133.082	0
19	FAM061	PAR0034	PAR0040	122.443	0
19	FAM046	PAR0031	PAR0029	111.138	0
19	FAM027	PAR0006	PAR0023	88.129	0
19	FAM092	PAR0046	PAR0020	168.227	0
19	FAM009	PAR0001	PAR0061	219.735	0
19	FAM089	PAR0045	PAR0058	144.955	0
19	FAM082	PAR0044	PAR0006	131.464	0
19	FAM081	PAR0044	PAR0005	240.387	0
19	FAM013	PAR0038	PAR0002	190.903	0
19	FAM019	PAR0003	PAR0023	181.18	0
19	FAM062	PAR0034	PAR0061	150.44	0
19	FAM103	PAR0047	PAR0060	191.135	0
19	FAM125	PAR0052	PAR0022	65.872	0
19	FAM166	PAR0059	PAR0061	110.348	0
19	FAM114	PAR0051	PAR0001	261.407	0
19	FAM097	PAR0047	PAR0005	233.793	0
19	FAM053	PAR0032	PAR0032	57.427	0
19	FAM157	PAR0059	PAR0002	141.735	0
19	C20	C20	C20	171.065	1
19	FAM088	PAR0045	PAR0051	178.64	0
19	FAM083	PAR0044	PAR0026	178.306	0
19	FAM048	PAR0031	PAR0018	NA	0
19	FAM045	PAR0025	PAR0052	229.971	0
19	FAM033	PAR0011	PAR0020	290.041	0
19	FAM042	PAR0024	PAR0024	207.139	0
19	FAM091	PAR0046	PAR0004	142.509	0
19	FAM153	PAR0058	PAR0001	221.083	0
19	FAM069	PAR0037	PAR0037	77.777	0
19	FAM145	PAR0054	PAR0061	293.103	0
19	FAM022	PAR0004	PAR0024	264.826	0
19	FAM039	PAR0020	PAR0024	104.617	0
19	FAM085	PAR0045	PAR0004	58.167	0
19	FAM030	PAR0009	PAR0028	209.974	0
19	FAM040	PAR0020	PAR0053	280.413	0
19	FAM057	PAR0033	PAR0035	120.458	0
19	FAM098	PAR0047	PAR0006	138.175	0
19	FAM018	PAR0003	PAR0022	187.066	0
19	FAM055	PAR0032	PAR0061	82.351	0
19	FAM070	PAR0040	PAR0037	292.784	0
19	FAM077	PAR0039	PAR0029	140.484	0
19	FAM124	PAR0052	PAR0006	221.999	0
19	FAM110	PAR0049	PAR0055	211.805	0
19	FAM135	PAR0053	PAR0025	236.608	0
19	FAM106	PAR0048	PAR0057	279.754	0
19	FAM066	PAR0049	PAR0036	116.989	0
19	C4	C4	C4	213.139	1
19	FAM015	PAR0002	PAR0050	93.852	0
19	FAM064	PAR0035	PAR0061	212.581	0
19	FAM023	PAR0004	PAR0027	132.701	0
19	FAM160	PAR0059	PAR0009	244.758	0
19	FAM001	PAR0021	PAR0025	200.14	0
19	FAM034	PAR0012	PAR0003	290.276	0
19	FAM039	PAR0024	PAR0020	290.833	0
19	FAM041	PAR0026	PAR0022	132.604	0
19	FAM079	PAR0039	PAR0061	193.982	0
19	FAM149	PAR0056	PAR0008	273.367	0
19	FAM111	PAR0049	PAR0060	73.776	0
19	FAM167	PAR0060	PAR0060	234.15	0
19	FAM112	PAR0050	PAR0050	47.359	0
19	FAM054	PAR0032	PAR0052	217.626	0
19	FAM056	PAR0033	PAR0033	91.85	0
19	FAM017	PAR0006	PAR0003	177.521	0
19	FAM140	PAR0054	PAR0008	291.037	0
19	FAM094	PAR0046	PAR0046	35.452	0
19	FAM038	PAR0020	PAR0017	184.915	0
19	FAM031	PAR0009	PAR0030	249.585	0
19	FAM075	PAR0038	PAR0057	60.93	0
19	FAM170	PAR0045	PAR0063	225.674	0
19	FAM068	PAR0036	PAR0060	142.713	0
19	FAM060	PAR0037	PAR0034	282.835	0
19	FAM161	PAR0059	PAR0021	167.457	0
19	FAM146	PAR0055	PAR0047	341.183	0
19	C3	C3	C3	115.163	1
19	FAM116	PAR0051	PAR0010	263.765	0
19	FAM115	PAR0051	PAR0004	191.637	0
19	FAM005	PAR0001	PAR0004	273.23	0
19	FAM130	PAR0053	PAR0002	201.171	0
20	FAM057	PAR0033	PAR0035	192.11	0
20	FAM130	PAR0053	PAR0002	225.397	0
20	FAM100	PAR0047	PAR0023	199.114	0
20	FAM157	PAR0059	PAR0002	146.635	0
20	FAM035	PAR0012	PAR0047	245.866	0
20	FAM001	PAR0021	PAR0025	166.653	0
20	FAM023	PAR0004	PAR0027	157.813	0
20	FAM152	PAR0059	PAR0056	86.4	0
20	FAM024	PAR0004	PAR0061	189.995	0
20	FAM088	PAR0045	PAR0051	191.753	0
20	FAM112	PAR0050	PAR0050	51.635	0
20	FAM014	PAR0002	PAR0048	119.967	0
20	FAM145	PAR0054	PAR0061	121.963	0
20	FAM101	PAR0047	PAR0026	221.803	0
20	FAM068	PAR0036	PAR0060	205.071	0
20	FAM115	PAR0051	PAR0004	257.726	0
20	FAM106	PAR0048	PAR0057	265.588	0
20	FAM133	PAR0053	PAR0009	200.093	0
20	FAM139	PAR0054	PAR0007	182.359	0
20	C3	C3	C3	242.034	1
20	FAM065	PAR0036	PAR0047	293.082	0
20	FAM033	PAR0011	PAR0020	232.594	0
20	C40	C40	C40	114.473	1
20	FAM099	PAR0047	PAR0022	251.489	0
20	FAM149	PAR0056	PAR0008	202.167	0
20	FAM143	PAR0054	PAR0056	245.782	0
20	FAM132	PAR0053	PAR0008	174.804	0
20	FAM022	PAR0004	PAR0024	251.489	0
20	FAM045	PAR0025	PAR0052	235.176	0
20	FAM161	PAR0059	PAR0021	167.554	0
20	FAM003	PAR0044	PAR0047	170.28	0
20	FAM002	PAR0045	PAR0046	138.329	0
20	FAM169	PAR0015	PAR0024	229.944	0
20	FAM165	PAR0059	PAR0059	227.684	0
20	C10	C10	C10	105.44	1
20	FAM017	PAR0003	PAR0006	113.935	0
20	FAM069	PAR0037	PAR0037	227.798	0
20	FAM119	PAR0051	PAR0024	252.055	0
20	FAM113	PAR0057	PAR0050	95.985	0
20	FAM123	PAR0052	PAR0005	182.786	0
20	C20	C20	C20	145.989	1
20	C30	C30	C30	67.748	1
20	FAM135	PAR0053	PAR0025	98.808	0
20	FAM076	PAR0039	PAR0027	180.184	0
20	FAM083	PAR0044	PAR0026	142.241	0
20	FAM158	PAR0059	PAR0007	213.139	0
20	FAM013	PAR0038	PAR0002	177.678	0
20	FAM128	PAR0052	PAR0044	171.196	0
20	FAM085	PAR0045	PAR0004	123.522	0
20	FAM021	PAR0004	PAR0020	243.384	0
20	FAM146	PAR0055	PAR0047	269.289	0
20	FAM110	PAR0049	PAR0055	213.612	0
20	FAM008	PAR0001	PAR0027	159.529	0
20	FAM058	PAR0033	PAR0061	193.043	0
20	FAM060	PAR0034	PAR0037	129.062	0
20	FAM004	PAR0001	PAR0001	9.296	0
20	FAM159	PAR0059	PAR0008	121.815	0
20	FAM095	PAR0046	PAR0058	280.481	0
20	FAM026	PAR0006	PAR0022	33.311	0
20	FAM039	PAR0024	PAR0020	165.747	0
20	FAM044	PAR0025	PAR0044	303.615	0
20	FAM140	PAR0054	PAR0008	150.966	0
20	FAM030	PAR0009	PAR0028	147.931	0
20	FAM127	PAR0052	PAR0026	169.211	0
20	FAM070	PAR0037	PAR0040	123.254	0
20	FAM078	PAR0039	PAR0035	246.06	0
20	FAM060	PAR0037	PAR0034	236.364	0
20	FAM049	PAR0031	PAR0031	39.711	0
20	FAM089	PAR0045	PAR0058	156.343	0
20	FAM072	PAR0038	PAR0038	38.92	0
20	FAM153	PAR0058	PAR0001	195.272	0
20	FAM007	PAR0001	PAR0024	111.919	0
20	C2	C2	C2	64.407	1
20	FAM087	PAR0045	PAR0024	350.157	0
20	FAM048	PAR0031	PAR0018	220.867	0
20	FAM094	PAR0046	PAR0046	65.254	0
20	FAM038	PAR0020	PAR0017	163.936	0
20	FAM067	PAR0036	PAR0055	235.575	0
20	FAM131	PAR0053	PAR0007	290.833	0
20	FAM052	PAR0032	PAR0018	226.6	0
20	FAM039	PAR0020	PAR0024	280.805	0
20	FAM084	PAR0045	PAR0001	189.077	0
20	FAM129	PAR0052	PAR0047	186.06	0
20	FAM063	PAR0035	PAR0029	NA	0
20	FAM097	PAR0047	PAR0005	270.933	0
20	FAM009	PAR0001	PAR0061	94.459	0
20	FAM102	PAR0047	PAR0047	76.507	0
20	FAM066	PAR0049	PAR0036	228.598	0
20	FAM126	PAR0052	PAR0023	123.254	0
20	FAM109	PAR0049	PAR0049	109.48	0
20	FAM031	PAR0009	PAR0030	176.689	0
20	FAM081	PAR0044	PAR0005	290.833	0
20	FAM010	PAR0002	PAR0009	246.981	0
20	FAM025	PAR0006	PAR0006	341.005	0
20	FAM064	PAR0035	PAR0061	171.138	0
20	FAM082	PAR0044	PAR0006	128.68	0
20	FAM006	PAR0001	PAR0020	85.484	0
20	FAM056	PAR0033	PAR0033	85.754	0
20	FAM168	PAR0009	PAR0008	261.024	0
20	FAM090	PAR0046	PAR0001	145.539	0
20	FAM080	PAR0044	PAR0003	51.559	0
20	FAM121	PAR0051	PAR0061	332.705	0
20	FAM061	PAR0034	PAR0040	171.702	0
20	FAM053	PAR0032	PAR0032	48.472	0
20	FAM141	PAR0054	PAR0009	140.254	0
20	FAM040	PAR0020	PAR0053	171.196	0
20	FAM105	PAR0048	PAR0050	143.284	0
20	FAM122	PAR0052	PAR0003	75.478	0
20	FAM086	PAR0045	PAR0020	208.129	0
20	FAM019	PAR0003	PAR0023	104.797	0
20	FAM041	PAR0026	PAR0022	117.618	0
20	FAM013	PAR0002	PAR0038	154.383	0
20	FAM104	PAR0047	PAR0061	164.861	0
20	FAM113	PAR0050	PAR0057	53.533	0
20	FAM047	PAR0031	PAR0016	243.244	0
20	FAM011	PAR0002	PAR0021	174.109	0
20	FAM147	PAR0055	PAR0060	249.585	0
20	FAM079	PAR0039	PAR0061	81.795	0
20	FAM171	PAR0064	PAR0014	195.035	0
20	FAM142	PAR0054	PAR0021	233.331	0
20	FAM054	PAR0032	PAR0052	197.745	0
20	FAM020	PAR0003	PAR0026	164.765	0
20	FAM103	PAR0047	PAR0060	260.747	0
20	FAM027	PAR0006	PAR0023	192.8	0
20	FAM055	PAR0032	PAR0061	234.277	0
20	C1	C1	C1	149.333	1
20	FAM167	PAR0060	PAR0060	262.521	0
20	FAM059	PAR0034	PAR0034	77.724	0
20	FAM108	PAR0049	PAR0047	191.089	0
20	FAM103	PAR0060	PAR0047	71.653	0
20	FAM134	PAR0053	PAR0021	248.225	0
20	FAM046	PAR0031	PAR0029	179.189	0
20	FAM050	PAR0031	PAR0032	228.997	0
20	FAM037	PAR0039	PAR0019	96.015	0
20	FAM092	PAR0046	PAR0020	252.568	0
20	FAM017	PAR0006	PAR0003	115.215	0
20	FAM018	PAR0003	PAR0022	148.478	0
20	FAM148	PAR0056	PAR0007	123.988	0
20	FAM107	PAR0049	PAR0005	221.169	0
20	FAM173	PAR0064	PAR0051	208.095	0
20	FAM093	PAR0046	PAR0024	189.144	0
20	FAM029	PAR0008	PAR0030	279.985	0
20	FAM120	PAR0051	PAR0051	81.068	0
20	FAM032	PAR0009	PAR0061	224.139	0
20	FAM061	PAR0040	PAR0034	115.102	0
20	FAM116	PAR0051	PAR0010	40.059	0
20	FAM117	PAR0051	PAR0013	170.256	0
20	FAM071	PAR0037	PAR0061	204.035	0
20	FAM166	PAR0059	PAR0061	152.007	0
20	FAM073	PAR0038	PAR0048	186.223	0
20	FAM016	PAR0002	PAR0057	236.19	0
20	FAM144	PAR0054	PAR0059	140.391	0
20	FAM138	PAR0053	PAR0061	262.984	0
20	FAM124	PAR0052	PAR0006	111.626	0
20	FAM050	PAR0032	PAR0031	127.091	0
20	C4	C4	C4	31.244	1
20	FAM172	PAR0064	PAR0020	227.744	0
20	FAM005	PAR0004	PAR0001	202.67	0
20	FAM034	PAR0012	PAR0003	134.675	0
20	FAM118	PAR0051	PAR0020	171.702	0
20	FAM164	PAR0059	PAR0042	93.916	0
20	FAM066	PAR0036	PAR0049	134.942	0
20	FAM098	PAR0047	PAR0006	189.104	0
20	FAM062	PAR0034	PAR0061	167.568	0
20	FAM075	PAR0038	PAR0057	175.348	0
20	FAM163	PAR0059	PAR0041	137.101	0
20	FAM137	PAR0053	PAR0059	357.622	0
20	FAM125	PAR0052	PAR0022	220.085	0
20	FAM043	PAR0024	PAR0053	199.346	0
20	FAM170	PAR0045	PAR0063	244.29	0
20	FAM057	PAR0035	PAR0033	207.18	0
20	FAM151	PAR0056	PAR0056	68.215	0
20	FAM114	PAR0051	PAR0001	NA	0
20	FAM001	PAR0025	PAR0021	158.525	0
20	FAM156	PAR0058	PAR0061	214.541	0
20	FAM091	PAR0046	PAR0004	301.453	0
20	FAM160	PAR0059	PAR0009	249.176	0
20	FAM074	PAR0038	PAR0050	202.967	0
20	FAM136	PAR0053	PAR0054	179.255	0
20	FAM028	PAR0007	PAR0025	272.243	0
20	FAM155	PAR0058	PAR0051	203.196	0
20	FAM150	PAR0056	PAR0009	167.101	0
